verdict,rule,size_m,score,auc,capture,evaluable,n_events,events,config_class,margin,passes,ref_margin,ref_passes,flip,material_flip
V1,f25,500,hand_acc_neg,0.9650150806990077,0.9615384615384616,True,1,HOLDOUT_ALL,both,0.2650150806990077,True,0.22052249231316612,True,False,False
V1,f25,500,L1,0.38338935832201315,0.0,True,1,HOLDOUT_ALL,both,-0.5,False,-0.4265982636148382,False,False,False
V1,f25,500,z_sensitivity,0.7546393295420533,0.23076923076923078,True,1,HOLDOUT_ALL,both,-0.2692307692307692,False,-0.2750591949486977,False,False,False
V1,f25,500,rf_F1_wf,0.8455091750512284,0.7307692307692307,True,1,HOLDOUT_ALL,both,0.1455091750512284,True,0.14322855876122131,True,False,False
V1,f25,500,logit_F1_wf,0.8551965095664588,0.8269230769230769,True,1,HOLDOUT_ALL,both,0.1551965095664588,True,0.14626566188538614,True,False,False
V2,f25,500,slope_neg,0.8659173814453317,0.75,True,3,"2012,2016,2024-09-20",both,0.16591738144533175,True,0.17171519572285654,True,False,False
V2,f25,500,relelev_neg,0.6013753327417923,0.038461538461538464,True,3,"2012,2016,2024-09-20",both,-0.46153846153846156,False,-0.49411764705882355,False,False,False
V2,f25,500,twi,0.9045420974889218,0.75,True,3,"2012,2016,2024-09-20",both,0.20454209748892183,True,0.14044673205215508,True,False,False
V2,f25,500,impervious,0.8785122744750075,0.8333333333333334,True,3,"2012,2016,2024-09-20",both,0.1785122744750075,True,0.10790262004482398,True,False,False
V2,f25,500,hand_neg,0.8799852289512555,0.9166666666666666,True,3,"2012,2016,2024-09-20",both,0.17998522895125557,True,0.16182569531866997,True,False,False
V2,f25,500,hand_acc_neg,0.8827516513851917,0.875,True,3,"2012,2016,2024-09-20",both,0.18275165138519178,True,0.17741482162256816,True,False,False
V2,f25,500,L1,0.7797249334516416,0.5833333333333334,True,3,"2012,2016,2024-09-20",both,0.07972493345164167,True,0.058252427184465994,True,False,False
V2,f25,500,z_sensitivity,0.8919451838706497,0.8333333333333334,True,3,"2012,2016,2024-09-20",both,0.19194518387064974,True,0.1739552913099086,True,False,False
V2,f25,500,rf_F1_wf,0.8470373656709062,0.75,True,3,"2012,2016,2024-09-20",both,0.1470373656709062,True,0.15457592039800994,True,False,False
V2,f25,500,logit_F1_wf,0.8551965095664588,0.8269230769230769,True,3,"2012,2016,2024-09-20",both,0.1551965095664588,True,0.14593061811622066,True,False,False
V1,f25,1000,slope_neg,0.9753930280246069,1.0,True,1,HOLDOUT_ALL,both,0.27539302802460697,True,0.22170328779698856,True,False,False
V1,f25,1000,relelev_neg,0.5132311297724832,0.0,True,1,HOLDOUT_ALL,both,-0.5,False,-0.4297553275453828,False,False,False
V1,f25,1000,twi,0.9821306513035837,1.0,True,1,HOLDOUT_ALL,both,0.2821306513035837,True,0.190591991647598,True,False,False
V1,f25,1000,impervious,0.5250952055463334,0.0,True,1,HOLDOUT_ALL,both,-0.5,False,-0.43054459352801894,False,False,False
V1,f25,1000,hand_neg,0.984083585587345,1.0,True,1,HOLDOUT_ALL,both,0.28408358558734503,True,0.22171461580213525,True,False,False
V1,f25,1000,hand_acc_neg,0.9782736060931551,1.0,True,1,HOLDOUT_ALL,both,0.2782736060931551,True,0.22052249231316612,True,False,False
V1,f25,1000,L1,0.3562152133580705,0.0,True,1,HOLDOUT_ALL,both,-0.5,False,-0.4265982636148382,False,False,False
V1,f25,1000,z_sensitivity,0.806561859193438,0.5454545454545454,True,1,HOLDOUT_ALL,both,0.045454545454545414,True,-0.2750591949486977,False,True,True
V1,f25,1000,rf_F1_wf,0.8628063665657651,0.8181818181818182,True,1,HOLDOUT_ALL,both,0.1628063665657652,True,0.14322855876122131,True,False,False
V1,f25,1000,logit_F1_wf,0.8774533736939752,1.0,True,1,HOLDOUT_ALL,both,0.1774533736939753,True,0.14626566188538614,True,False,False
V2,f25,1000,slope_neg,0.9753930280246069,1.0,True,1,2024-09-20,both,0.27539302802460697,True,0.17171519572285654,True,False,False
V2,f25,1000,relelev_neg,0.5132311297724832,0.0,True,1,2024-09-20,both,-0.5,False,-0.49411764705882355,False,False,False
V2,f25,1000,twi,0.9821306513035837,1.0,True,1,2024-09-20,both,0.2821306513035837,True,0.14044673205215508,True,False,False
V2,f25,1000,impervious,0.5250952055463334,0.0,True,1,2024-09-20,both,-0.5,False,0.10790262004482398,True,True,True
V2,f25,1000,hand_neg,0.984083585587345,1.0,True,1,2024-09-20,both,0.28408358558734503,True,0.16182569531866997,True,False,False
V2,f25,1000,hand_acc_neg,0.9782736060931551,1.0,True,1,2024-09-20,both,0.2782736060931551,True,0.17741482162256816,True,False,False
V2,f25,1000,L1,0.3562152133580705,0.0,True,1,2024-09-20,both,-0.5,False,0.058252427184465994,True,True,True
V2,f25,1000,z_sensitivity,0.806561859193438,0.5454545454545454,True,1,2024-09-20,both,0.045454545454545414,True,0.1739552913099086,True,False,False
V2,f25,1000,rf_F1_wf,0.8628063665657651,0.8181818181818182,True,1,2024-09-20,both,0.1628063665657652,True,0.15457592039800994,True,False,False
V2,f25,1000,logit_F1_wf,0.8774533736939752,1.0,True,1,2024-09-20,both,0.1774533736939753,True,0.14593061811622066,True,False,False
V1,f50,100,slope_neg,0.9398901745298395,0.9482758620689655,True,1,HOLDOUT_ALL,rule_only,0.23989017452983952,True,0.22170328779698856,True,False,False
V1,f50,100,relelev_neg,0.4403410643111413,0.04525862068965517,True,1,HOLDOUT_ALL,rule_only,-0.4547413793103448,False,-0.4297553275453828,False,False,False
V1,f50,100,twi,0.9051328681503996,0.927801724137931,True,1,HOLDOUT_ALL,rule_only,0.20513286815039966,True,0.190591991647598,True,False,False
V1,f50,100,impervious,0.39583802874535584,0.020474137931034482,True,1,HOLDOUT_ALL,rule_only,-0.4795258620689655,False,-0.43054459352801894,False,False,False
V1,f50,100,hand_neg,0.9293073090881643,0.9622844827586207,True,1,HOLDOUT_ALL,rule_only,0.22930730908816432,True,0.22171461580213525,True,False,False
V1,f50,100,hand_acc_neg,0.9318899810412431,0.9633620689655172,True,1,HOLDOUT_ALL,rule_only,0.23188998104124314,True,0.22052249231316612,True,False,False
V1,f50,100,L1,0.39393355081845155,0.03017241379310345,True,1,HOLDOUT_ALL,rule_only,-0.4698275862068966,False,-0.4265982636148382,False,False,False
V1,f50,100,z_sensitivity,0.7235564957762418,0.1627155172413793,True,1,HOLDOUT_ALL,rule_only,-0.33728448275862066,False,-0.2750591949486977,False,False,False
V1,f50,100,rf_F1_wf,0.8462119441558225,0.7984913793103449,True,1,HOLDOUT_ALL,rule_only,0.1462119441558225,True,0.14322855876122131,True,False,False
V1,f50,100,logit_F1_wf,0.848051851123866,0.8642241379310345,True,1,HOLDOUT_ALL,rule_only,0.1480518511238661,True,0.14626566188538614,True,False,False
V2,f50,100,slope_neg,0.9048320621168633,0.8819444444444444,True,5,"2012,2014,2016,2019,2024-09-20",rule_only,0.20483206211686333,True,0.17171519572285654,True,False,False
V2,f50,100,relelev_neg,0.5445083582352068,0.041666666666666664,True,5,"2012,2014,2016,2019,2024-09-20",rule_only,-0.4583333333333333,False,-0.49411764705882355,False,False,False
V2,f50,100,twi,0.8525904265292986,0.7430555555555556,True,5,"2012,2014,2016,2019,2024-09-20",rule_only,0.15259042652929866,True,0.14044673205215508,True,False,False
V2,f50,100,impervious,0.8015652406452642,0.6944444444444444,True,5,"2012,2014,2016,2019,2024-09-20",rule_only,0.10156524064526429,True,0.10790262004482398,True,False,False
V2,f50,100,hand_neg,0.8685103213761591,0.9396551724137931,True,5,"2012,2014,2016,2019,2024-09-20",rule_only,0.16851032137615918,True,0.16182569531866997,True,False,False
V2,f50,100,hand_acc_neg,0.8910957081310608,0.9310344827586207,True,5,"2012,2014,2016,2019,2024-09-20",rule_only,0.1910957081310608,True,0.17741482162256816,True,False,False
V2,f50,100,L1,0.7934065611601291,0.5694444444444444,True,5,"2012,2014,2016,2019,2024-09-20",rule_only,0.06944444444444442,True,0.058252427184465994,True,False,False
V2,f50,100,z_sensitivity,0.8850386052644013,0.7569444444444444,True,5,"2012,2014,2016,2019,2024-09-20",rule_only,0.1850386052644013,True,0.1739552913099086,True,False,False
V2,f50,100,rf_F1_wf,0.8933213907293808,0.8450704225352113,True,5,"2012,2014,2016,2019,2024-09-20",rule_only,0.19332139072938082,True,0.15457592039800994,True,False,False
V2,f50,100,logit_F1_wf,0.848051851123866,0.8591549295774648,True,5,"2012,2014,2016,2019,2024-09-20",rule_only,0.1480518511238661,True,0.14593061811622066,True,False,False
V1,f50,200,slope_neg,0.9523280618047788,0.9772727272727273,True,1,HOLDOUT_ALL,both,0.25232806180477885,True,0.22170328779698856,True,False,False
V1,f50,200,relelev_neg,0.43991259739585553,0.02727272727272727,True,1,HOLDOUT_ALL,both,-0.4727272727272727,False,-0.4297553275453828,False,False,False
V1,f50,200,twi,0.9360062625948002,0.9681818181818181,True,1,HOLDOUT_ALL,both,0.2360062625948003,True,0.190591991647598,True,False,False
V1,f50,200,impervious,0.3903476046872714,0.031818181818181815,True,1,HOLDOUT_ALL,both,-0.4681818181818182,False,-0.43054459352801894,False,False,False
V1,f50,200,hand_neg,0.9633848215844791,0.9772727272727273,True,1,HOLDOUT_ALL,both,0.2633848215844792,True,0.22171461580213525,True,False,False
V1,f50,200,hand_acc_neg,0.9603515689522543,0.9727272727272728,True,1,HOLDOUT_ALL,both,0.2603515689522543,True,0.22052249231316612,True,False,False
V1,f50,200,L1,0.36995393901639034,0.00909090909090909,True,1,HOLDOUT_ALL,both,-0.4909090909090909,False,-0.4265982636148382,False,False,False
V1,f50,200,z_sensitivity,0.7273177971900912,0.14545454545454545,True,1,HOLDOUT_ALL,both,-0.35454545454545455,False,-0.2750591949486977,False,False,False
V1,f50,200,rf_F1_wf,0.8424236525038582,0.7545454545454545,True,1,HOLDOUT_ALL,both,0.14242365250385824,True,0.14322855876122131,True,False,False
V1,f50,200,logit_F1_wf,0.8502404515486589,0.8727272727272727,True,1,HOLDOUT_ALL,both,0.15024045154865895,True,0.14626566188538614,True,False,False
V2,f50,200,slope_neg,0.9076972683884131,0.918918918918919,True,5,"2012,2014,2016,2019,2024-09-20",both,0.20769726838841318,True,0.17171519572285654,True,False,False
V2,f50,200,relelev_neg,0.5593420714469288,0.02702702702702703,True,5,"2012,2014,2016,2019,2024-09-20",both,-0.47297297297297297,False,-0.49411764705882355,False,False,False
V2,f50,200,twi,0.9201074235231098,0.8888888888888888,True,5,"2012,2014,2016,2019,2024-09-20",both,0.22010742352310986,True,0.14044673205215508,True,False,False
V2,f50,200,impervious,0.8425174634677874,0.7567567567567568,True,5,"2012,2014,2016,2019,2024-09-20",both,0.1425174634677875,True,0.10790262004482398,True,False,False
V2,f50,200,hand_neg,0.8904075318762145,0.9772727272727273,True,5,"2012,2014,2016,2019,2024-09-20",both,0.1904075318762145,True,0.16182569531866997,True,False,False
V2,f50,200,hand_acc_neg,0.9138263759970062,1.0,True,5,"2012,2014,2016,2019,2024-09-20",both,0.21382637599700627,True,0.17741482162256816,True,False,False
V2,f50,200,L1,0.804463364938527,0.5945945945945946,True,5,"2012,2014,2016,2019,2024-09-20",both,0.09459459459459463,True,0.058252427184465994,True,False,False
V2,f50,200,z_sensitivity,0.898791108294348,0.7857142857142857,True,5,"2012,2014,2016,2019,2024-09-20",both,0.1987911082943481,True,0.1739552913099086,True,False,False
V2,f50,200,rf_F1_wf,0.9205256708466941,0.8928571428571429,True,5,"2012,2014,2016,2019,2024-09-20",both,0.22052567084669417,True,0.15457592039800994,True,False,False
V2,f50,200,logit_F1_wf,0.850455263061277,0.8727272727272727,True,5,"2012,2014,2016,2019,2024-09-20",both,0.150455263061277,True,0.14593061811622066,True,False,False
V1,f50,500,slope_neg,0.9663329725829727,0.9696969696969697,True,1,HOLDOUT_ALL,both,0.2663329725829727,True,0.22170328779698856,True,False,False
V1,f50,500,relelev_neg,0.4614718614718615,0.030303030303030304,True,1,HOLDOUT_ALL,both,-0.4696969696969697,False,-0.4297553275453828,False,False,False
V1,f50,500,twi,0.9696789321789322,1.0,True,1,HOLDOUT_ALL,both,0.26967893217893224,True,0.190591991647598,True,False,False
V1,f50,500,impervious,0.4241522366522366,0.0,True,1,HOLDOUT_ALL,both,-0.5,False,-0.43054459352801894,False,False,False
V1,f50,500,hand_neg,0.9738501082251081,0.9696969696969697,True,1,HOLDOUT_ALL,both,0.27385010822510814,True,0.22171461580213525,True,False,False
V1,f50,500,hand_acc_neg,0.970887445887446,0.9696969696969697,True,1,HOLDOUT_ALL,both,0.27088744588744607,True,0.22052249231316612,True,False,False
V1,f50,500,L1,0.36149891774891774,0.0,True,1,HOLDOUT_ALL,both,-0.5,False,-0.4265982636148382,False,False,False
V1,f50,500,z_sensitivity,0.7633116883116884,0.30303030303030304,True,1,HOLDOUT_ALL,both,-0.19696969696969696,False,-0.2750591949486977,False,False,False
V1,f50,500,rf_F1_wf,0.8410714285714286,0.696969696969697,True,1,HOLDOUT_ALL,both,0.14107142857142863,True,0.14322855876122131,True,False,False
V1,f50,500,logit_F1_wf,0.8623466810966811,0.8787878787878788,True,1,HOLDOUT_ALL,both,0.16234668109668116,True,0.14626566188538614,True,False,False
V2,f50,500,slope_neg,0.9663329725829727,0.9696969696969697,True,1,2024-09-20,both,0.2663329725829727,True,0.17171519572285654,True,False,False
V2,f50,500,relelev_neg,0.4614718614718615,0.030303030303030304,True,1,2024-09-20,both,-0.4696969696969697,False,-0.49411764705882355,False,False,False
V2,f50,500,twi,0.9696789321789322,1.0,True,1,2024-09-20,both,0.26967893217893224,True,0.14044673205215508,True,False,False
V2,f50,500,impervious,0.4241522366522366,0.0,True,1,2024-09-20,both,-0.5,False,0.10790262004482398,True,True,True
V2,f50,500,hand_neg,0.9738501082251081,0.9696969696969697,True,1,2024-09-20,both,0.27385010822510814,True,0.16182569531866997,True,False,False
V2,f50,500,hand_acc_neg,0.970887445887446,0.9696969696969697,True,1,2024-09-20,both,0.27088744588744607,True,0.17741482162256816,True,False,False
V2,f50,500,L1,0.36149891774891774,0.0,True,1,2024-09-20,both,-0.5,False,0.058252427184465994,True,True,True
V2,f50,500,z_sensitivity,0.7633116883116884,0.30303030303030304,True,1,2024-09-20,both,-0.19696969696969696,False,0.1739552913099086,True,True,True
V2,f50,500,rf_F1_wf,0.8410714285714286,0.696969696969697,True,1,2024-09-20,both,0.14107142857142863,True,0.15457592039800994,True,False,False
V2,f50,500,logit_F1_wf,0.8623466810966811,0.8787878787878788,True,1,2024-09-20,both,0.16234668109668116,True,0.14593061811622066,True,False,False
V1,f50,1000,slope_neg,0.9776928953399542,1.0,True,1,HOLDOUT_ALL,both,0.2776928953399542,True,0.22170328779698856,True,False,False
V1,f50,1000,relelev_neg,0.5142857142857142,0.0,True,1,HOLDOUT_ALL,both,-0.5,False,-0.4297553275453828,False,False,False
V1,f50,1000,twi,0.9786860198624904,1.0,True,1,HOLDOUT_ALL,both,0.2786860198624904,True,0.190591991647598,True,False,False
V1,f50,1000,impervious,0.46302521008403363,0.0,True,1,HOLDOUT_ALL,both,-0.5,False,-0.43054459352801894,False,False,False
V1,f50,1000,hand_neg,0.9792207792207792,1.0,True,1,HOLDOUT_ALL,both,0.27922077922077926,True,0.22171461580213525,True,False,False
V1,f50,1000,hand_acc_neg,0.9725744843391902,1.0,True,1,HOLDOUT_ALL,both,0.2725744843391903,True,0.22052249231316612,True,False,False
V1,f50,1000,L1,0.3407181054239878,0.0,True,1,HOLDOUT_ALL,both,-0.5,False,-0.4265982636148382,False,False,False
V1,f50,1000,z_sensitivity,0.7889992360580597,0.42857142857142855,True,1,HOLDOUT_ALL,both,-0.07142857142857145,False,-0.2750591949486977,False,False,False
V1,f50,1000,rf_F1_wf,0.8475171886936594,0.8571428571428571,True,1,HOLDOUT_ALL,both,0.14751718869365948,True,0.14322855876122131,True,False,False
V1,f50,1000,logit_F1_wf,0.8637127578304049,1.0,True,1,HOLDOUT_ALL,both,0.16371275783040495,True,0.14626566188538614,True,False,False
V2,f50,1000,slope_neg,0.9776928953399542,1.0,True,1,2024-09-20,both,0.2776928953399542,True,0.17171519572285654,True,False,False
V2,f50,1000,relelev_neg,0.5142857142857142,0.0,True,1,2024-09-20,both,-0.5,False,-0.49411764705882355,False,False,False
V2,f50,1000,twi,0.9786860198624904,1.0,True,1,2024-09-20,both,0.2786860198624904,True,0.14044673205215508,True,False,False
V2,f50,1000,impervious,0.46302521008403363,0.0,True,1,2024-09-20,both,-0.5,False,0.10790262004482398,True,True,True
V2,f50,1000,hand_neg,0.9792207792207792,1.0,True,1,2024-09-20,both,0.27922077922077926,True,0.16182569531866997,True,False,False
V2,f50,1000,hand_acc_neg,0.9725744843391902,1.0,True,1,2024-09-20,both,0.2725744843391903,True,0.17741482162256816,True,False,False
V2,f50,1000,L1,0.3407181054239878,0.0,True,1,2024-09-20,both,-0.5,False,0.058252427184465994,True,True,True
V2,f50,1000,z_sensitivity,0.7889992360580597,0.42857142857142855,True,1,2024-09-20,both,-0.07142857142857145,False,0.1739552913099086,True,True,True
V2,f50,1000,rf_F1_wf,0.8475171886936594,0.8571428571428571,True,1,2024-09-20,both,0.14751718869365948,True,0.15457592039800994,True,False,False
V2,f50,1000,logit_F1_wf,0.8637127578304049,1.0,True,1,2024-09-20,both,0.16371275783040495,True,0.14593061811622066,True,False,False
V1,rep_point,100,slope_neg,0.8001465483916493,0.554945054945055,True,1,HOLDOUT_ALL,rule_only,0.05494505494505497,True,0.22170328779698856,True,False,False
V1,rep_point,100,relelev_neg,0.6206501161897476,0.24175824175824176,True,1,HOLDOUT_ALL,rule_only,-0.2582417582417582,False,-0.4297553275453828,False,False,False
V1,rep_point,100,twi,0.7989088273528167,0.5989010989010989,True,1,HOLDOUT_ALL,rule_only,0.09890109890109888,True,0.190591991647598,True,False,False
V1,rep_point,100,impervious,0.5962756897971874,0.34615384615384615,True,1,HOLDOUT_ALL,rule_only,-0.15384615384615385,False,-0.43054459352801894,False,False,False
V1,rep_point,100,hand_neg,0.8302785617424401,0.6263736263736264,True,1,HOLDOUT_ALL,rule_only,0.12637362637362637,True,0.22171461580213525,True,False,False
V1,rep_point,100,hand_acc_neg,0.8375986035023765,0.6538461538461539,True,1,HOLDOUT_ALL,rule_only,0.13759860350237652,True,0.22052249231316612,True,False,False
V1,rep_point,100,L1,0.6938007152251083,0.41208791208791207,True,1,HOLDOUT_ALL,rule_only,-0.08791208791208793,False,-0.4265982636148382,False,False,False
V1,rep_point,100,z_sensitivity,0.7947716220603029,0.5054945054945055,True,1,HOLDOUT_ALL,rule_only,0.005494505494505475,True,-0.2750591949486977,False,True,False
V1,rep_point,100,rf_F1_wf,0.8232645535219387,0.6043956043956044,True,1,HOLDOUT_ALL,rule_only,0.10439560439560436,True,0.14322855876122131,True,False,False
V1,rep_point,100,logit_F1_wf,0.8158763582132988,0.6263736263736264,True,1,HOLDOUT_ALL,rule_only,0.11587635821329889,True,0.14626566188538614,True,False,False
V2,rep_point,100,slope_neg,0.7977849703678375,0.5474945533769062,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",rule_only,0.04749455337690622,True,0.17171519572285654,True,False,False
V2,rep_point,100,relelev_neg,0.600047748524438,0.0,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",rule_only,-0.5,False,-0.49411764705882355,False,False,False
V2,rep_point,100,twi,0.7992965684022939,0.6058823529411765,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",rule_only,0.09929656840229395,True,0.14044673205215508,True,False,False
V2,rep_point,100,impervious,0.8215912922541834,0.5962962962962963,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",rule_only,0.09629629629629632,True,0.10790262004482398,True,False,False
V2,rep_point,100,hand_neg,0.83467102523782,0.7407407407407407,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",rule_only,0.13467102523782004,True,0.16182569531866997,True,False,False
V2,rep_point,100,hand_acc_neg,0.840913810857516,0.6686274509803921,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",rule_only,0.1409138108575161,True,0.17741482162256816,True,False,False
V2,rep_point,100,L1,0.8073823521862871,0.6318879855465221,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",rule_only,0.10738235218628711,True,0.058252427184465994,True,False,False
V2,rep_point,100,z_sensitivity,0.8379930549854987,0.6314363143631436,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",rule_only,0.13143631436314362,True,0.1739552913099086,True,False,False
V2,rep_point,100,rf_F1_wf,0.8301407400153209,0.6029411764705882,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",rule_only,0.1029411764705882,True,0.15457592039800994,True,False,False
V2,rep_point,100,logit_F1_wf,0.8245496181684302,0.6147058823529412,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",rule_only,0.11470588235294121,True,0.14593061811622066,True,False,False
V1,rep_point,200,slope_neg,0.7914189223540906,0.5688622754491018,True,1,HOLDOUT_ALL,both,0.06886227544910184,True,0.22170328779698856,True,False,False
V1,rep_point,200,relelev_neg,0.6147601256381419,0.2275449101796407,True,1,HOLDOUT_ALL,both,-0.27245508982035926,False,-0.4297553275453828,False,False,False
V1,rep_point,200,twi,0.8076958011911567,0.5988023952095808,True,1,HOLDOUT_ALL,both,0.09880239520958078,True,0.190591991647598,True,False,False
V1,rep_point,200,impervious,0.6297787010365271,0.3592814371257485,True,1,HOLDOUT_ALL,both,-0.1407185628742515,False,-0.43054459352801894,False,False,False
V1,rep_point,200,hand_neg,0.8285222886180424,0.5988023952095808,True,1,HOLDOUT_ALL,both,0.09880239520958078,True,0.22171461580213525,True,False,False
V1,rep_point,200,hand_acc_neg,0.8245226259016448,0.5868263473053892,True,1,HOLDOUT_ALL,both,0.08682634730538918,True,0.22052249231316612,True,False,False
V1,rep_point,200,L1,0.6762697425608505,0.3473053892215569,True,1,HOLDOUT_ALL,both,-0.1526946107784431,False,-0.4265982636148382,False,False,False
V1,rep_point,200,z_sensitivity,0.7876229318129117,0.46706586826347307,True,1,HOLDOUT_ALL,both,-0.03293413173652693,False,-0.2750591949486977,False,False,False
V1,rep_point,200,rf_F1_wf,0.816788973306235,0.6167664670658682,True,1,HOLDOUT_ALL,both,0.11676646706586824,True,0.14322855876122131,True,False,False
V1,rep_point,200,logit_F1_wf,0.8112284439197811,0.6287425149700598,True,1,HOLDOUT_ALL,both,0.11122844391978115,True,0.14626566188538614,True,False,False
V2,rep_point,200,slope_neg,0.7824784708404561,0.5550284629981025,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",both,0.05502846299810249,True,0.17171519572285654,True,False,False
V2,rep_point,200,relelev_neg,0.609237044951777,0.0,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",both,-0.5,False,-0.49411764705882355,False,False,False
V2,rep_point,200,twi,0.8039590554712753,0.6332068311195447,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",both,0.10395905547127537,True,0.14044673205215508,True,False,False
V2,rep_point,200,impervious,0.8481340876243474,0.7793478260869565,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",both,0.14813408762434743,True,0.10790262004482398,True,False,False
V2,rep_point,200,hand_neg,0.8369255845525101,0.7519181585677749,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",both,0.13692558455251014,True,0.16182569531866997,True,False,False
V2,rep_point,200,hand_acc_neg,0.8350290490865298,0.70076726342711,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",both,0.1350290490865298,True,0.17741482162256816,True,False,False
V2,rep_point,200,L1,0.8042554661110631,0.5255754475703325,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",both,0.025575447570332477,True,0.058252427184465994,True,False,False
V2,rep_point,200,z_sensitivity,0.8374067249853667,0.8,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",both,0.13740672498536677,True,0.1739552913099086,True,False,False
V2,rep_point,200,rf_F1_wf,0.8405021235483086,0.6846774193548387,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",both,0.1405021235483086,True,0.15457592039800994,True,False,False
V2,rep_point,200,logit_F1_wf,0.8243267887401433,0.6217267552182164,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",both,0.12172675521821641,True,0.14593061811622066,True,False,False
V1,rep_point,500,slope_neg,0.7846295979632164,0.5658914728682171,True,1,HOLDOUT_ALL,both,0.06589147286821706,True,0.22170328779698856,True,False,False
V1,rep_point,500,relelev_neg,0.6038887938896489,0.15503875968992248,True,1,HOLDOUT_ALL,both,-0.3449612403100775,False,-0.4297553275453828,False,False,False
V1,rep_point,500,twi,0.8059723647210822,0.5503875968992248,True,1,HOLDOUT_ALL,both,0.050387596899224785,True,0.190591991647598,True,False,False
V1,rep_point,500,impervious,0.6712895671834624,0.37209302325581395,True,1,HOLDOUT_ALL,both,-0.12790697674418605,False,-0.43054459352801894,False,False,False
V1,rep_point,500,hand_neg,0.8022103948168414,0.5503875968992248,True,1,HOLDOUT_ALL,both,0.050387596899224785,True,0.22171461580213525,True,False,False
V1,rep_point,500,hand_acc_neg,0.798064865481076,0.5581395348837209,True,1,HOLDOUT_ALL,both,0.05813953488372092,True,0.22052249231316612,True,False,False
V1,rep_point,500,L1,0.6419193646450829,0.3178294573643411,True,1,HOLDOUT_ALL,both,-0.1821705426356589,False,-0.4265982636148382,False,False,False
V1,rep_point,500,z_sensitivity,0.7792740158078736,0.4186046511627907,True,1,HOLDOUT_ALL,both,-0.08139534883720928,False,-0.2750591949486977,False,False,False
V1,rep_point,500,rf_F1_wf,0.8045295637634898,0.5581395348837209,True,1,HOLDOUT_ALL,both,0.05813953488372092,True,0.14322855876122131,True,False,False
V1,rep_point,500,logit_F1_wf,0.8038218194254445,0.5581395348837209,True,1,HOLDOUT_ALL,both,0.05813953488372092,True,0.14626566188538614,True,False,False
V2,rep_point,500,slope_neg,0.7703659976387249,0.5113247863247863,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",both,0.011324786324786285,True,0.17171519572285654,True,False,False
V2,rep_point,500,relelev_neg,0.6262721762741617,0.07894736842105263,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",both,-0.42105263157894735,False,-0.49411764705882355,False,False,False
V2,rep_point,500,twi,0.7862153850207463,0.48830409356725146,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",both,-0.011695906432748537,False,0.14044673205215508,True,True,False
V2,rep_point,500,impervious,0.8348551263106843,0.7368421052631579,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",both,0.1348551263106843,True,0.10790262004482398,True,False,False
V2,rep_point,500,hand_neg,0.7679662984510301,0.5777777777777777,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",both,0.0679662984510302,True,0.16182569531866997,True,False,False
V2,rep_point,500,hand_acc_neg,0.7710153482880756,0.5777777777777777,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",both,0.07101534828807565,True,0.17741482162256816,True,False,False
V2,rep_point,500,L1,0.7500656679477342,0.4342105263157895,True,8,"2012,2014,2016,2019,2022-09-06,2024-07-24,2024-09-20,2025",both,-0.06578947368421051,False,0.058252427184465994,True,True,True
